,city_name,country_code,latitude,longitude,temperature,humidity,cloudiness,wind_speed
0,markivka,ua,49.20366499569079,39.39304581206295,35.15,90.0,80.0,14.43
1,faanui,pf,-8.727263499994464,-156.18812640129005,81.37,100.0,64.0,12.97
2,barrow,us,79.97300725042311,-144.6159413398436,51.35,93.0,0.0,5.26
3,esperance,au,-33.00612080089263,127.06075543741827,75.2,78.0,20.0,6.38
5,prince george,ca,54.56882535176234,-122.73913503663144,32.0,38.0,1.0,16.11
6,rikitea,pf,-50.59317503012988,-115.70684735577932,79.39,100.0,0.0,6.71
7,hobart,au,-43.49930121471511,155.46318994147737,66.2,34.0,0.0,13.87
8,castro,cl,-49.02327472230636,-101.71313912730403,45.86,97.0,0.0,3.91
10,ponta do sol,cv,24.21363319917151,-41.88104569212962,64.76,98.0,76.0,3.58
11,saint-philippe,re,-32.80326141298519,58.467352635008695,30.65,74.0,1.0,10.29
12,busselton,au,-74.71483208357756,86.85259931835316,69.58,95.0,0.0,14.54
14,constantine,dz,35.53373302234135,6.074726849274754,42.8,70.0,0.0,1.12
15,severodvinsk,ru,64.1992982213753,39.76561120681305,6.8,92.0,0.0,4.47
16,mareeba,au,-13.43196417428301,142.9652198120408,84.2,74.0,75.0,11.41
17,warrington,us,28.559736590186304,-87.04292887246415,37.4,93.0,90.0,16.11
18,karratha,au,-19.06277061665834,111.26486061133784,97.52,32.0,24.0,4.7
19,saint anthony,ca,55.91132969324721,-56.05108941569139,45.79,78.0,1.0,17.22
25,albany,au,-66.38018709608725,123.09390511193095,31.51,40.0,75.0,4.7
26,carballo,es,45.298455991736574,-10.487914439847373,50.81,87.0,92.0,8.05
27,longyearbyen,sj,76.44320664482007,18.655318048250848,12.2,36.0,8.0,12.75
28,yerbogachen,ru,62.143530270827426,105.13357875334225,9.41,41.0,36.0,9.95
29,ilabaya,pe,-17.337963495103295,-70.72418301893718,48.79,85.0,0.0,1.68
30,ushuaia,ar,-71.4565434604032,-62.87889449080669,44.6,87.0,75.0,12.75
31,severo-kurilsk,ru,32.856136566397396,164.16149103558018,29.17,100.0,64.0,5.59
32,kavieng,pg,14.430286235214183,157.13934321630597,86.0,98.0,0.0,9.17
38,port alfred,za,-80.65030589785117,42.56738108371235,71.92,89.0,44.0,14.32
39,saint george,bm,34.04591040971371,-54.3899357227737,48.2,61.0,20.0,6.93
40,ossora,ru,60.29509967141993,163.31793129340787,32.23,98.0,92.0,19.35
41,saskylakh,ru,76.78370728297281,118.52191907815279,9.32,83.0,80.0,6.71
42,hermanus,za,-82.45859131800204,-8.226817348307094,53.42,91.0,0.0,1.79
44,zaozerne,ua,44.881657804020136,33.32734984445253,36.19,96.0,92.0,28.52
47,new norfolk,au,-73.61177147755267,134.78510678892053,66.2,34.0,0.0,13.87
48,san rafael,bo,-17.173715384483828,-60.74433958219943,50.77,90.0,0.0,2.8
49,kapaa,us,35.85522901872257,-174.03493747565216,76.87,78.0,20.0,8.05
50,cape town,za,-82.58178166012792,-12.498627046211539,62.6,88.0,0.0,4.7
51,kirakira,sb,-11.146277683171988,160.58658465012377,84.79,100.0,88.0,10.51
52,georgetown,sh,-12.312987344681233,-20.65275809643859,74.89,88.0,32.0,5.59
53,zonguldak,tr,43.42661002492645,32.04770691030234,46.94,99.0,92.0,8.5
54,ugoofaaru,mv,6.1291940218795276,61.71786194690736,83.3,100.0,88.0,5.7
56,gopalur,in,16.48841849493219,77.79847697705901,78.49,62.0,0.0,7.72
57,ribas do rio pardo,br,-20.107936311943803,-53.79031873640842,67.82,95.0,76.0,2.13
58,punta arenas,cl,-72.59871265118231,-113.83989002278226,48.2,93.0,90.0,12.75
59,pundaguitan,ph,5.81367130881091,128.32589350778926,84.47,95.0,12.0,1.68
60,swift current,ca,49.794865905129456,-107.33715869469737,12.2,61.0,90.0,6.82
66,walvis bay,na,-25.462767465347696,7.918880726788046,60.8,82.0,8.0,3.36
67,nassau,bs,25.162181487595262,-77.3712362996331,33.8,80.0,20.0,9.17
68,jamestown,sh,-14.975290628093859,-8.342843002326475,70.97,47.0,0.0,9.73
70,madimba,tz,-9.573695241523623,42.04663635370596,82.4,88.0,75.0,3.36
72,ilulissat,gl,74.76660679998022,-42.952671794508234,30.2,50.0,0.0,18.34
73,sosnovo-ozerskoye,ru,53.51752934196193,112.42523755581817,17.2,67.0,8.0,12.53
76,salalah,om,20.42277010990182,52.741653022393166,78.8,74.0,40.0,4.7
77,nandu,cn,22.96126870277422,110.7138998343467,69.8,88.0,20.0,6.71
79,coihaique,cl,-45.4619880862751,-72.45753112739641,55.4,71.0,90.0,6.93
80,nikolskoye,ru,33.94985446166993,176.6896837604873,32.0,90.0,90.0,15.66
82,ponta do sol,pt,31.434421804501042,-20.555993510175824,64.76,98.0,76.0,3.58
86,boysun,uz,38.098271521578766,66.61340927156769,41.68,99.0,48.0,2.13
87,bethel,us,46.26471500344928,-162.25373027713252,35.6,64.0,1.0,20.8
89,vaini,to,-49.39466174842804,-174.31933062754118,74.12,72.0,44.0,2.8
90,marystown,ca,42.936437000903965,-53.927583240839795,38.35,93.0,92.0,26.51
91,banda aceh,id,5.542777249433328,94.36672486550594,82.67,85.0,8.0,1.57
92,saint-francois,gp,21.59406229093193,-48.53207031156927,33.8,86.0,0.0,2.24
96,valparaiso,cl,-31.86340123943568,-78.19816768410993,31.48,50.0,75.0,6.93
101,severobaykalsk,ru,54.63280900523995,109.06460614308287,13.37,63.0,44.0,4.47
102,umm kaddadah,sd,14.85900037801828,28.148516242216715,62.83,14.0,0.0,11.18
105,braganca paulista,br,-22.95422008325724,-46.69834623839,68.0,100.0,40.0,5.82
107,hilo,us,6.656905054953597,-164.08077392387597,82.4,58.0,1.0,14.99
109,takoradi,gh,-1.3358433947073252,0.7999780407655805,80.02,100.0,24.0,8.39
110,qaanaaq,gl,83.17940136031271,-72.01333178649779,8.65,85.0,76.0,1.68
111,port elizabeth,za,-81.0865742428923,34.68551103118543,52.88,66.0,90.0,5.7
112,pangnirtung,ca,69.789789154848,-64.77238405484108,30.47,79.0,88.0,17.78
116,buckeye,us,33.864272814921165,-113.07843803913184,85.48,14.0,40.0,4.7
118,baykit,ru,62.716908252683794,96.22852648020944,7.75,65.0,56.0,9.4
119,oranjestad,an,16.717842292310223,-64.06320979554393,80.6,78.0,40.0,13.87
120,san ramon,bo,-13.379373159054182,-64.89299625342414,69.71,72.0,36.0,2.91
121,half moon bay,us,35.06619413072532,-127.62563248236741,62.64,76.0,1.0,12.75
123,alice springs,au,-21.98455867001661,132.37273713009307,91.4,14.0,0.0,19.46
124,thunder bay,ca,47.89482965772976,-88.61590849568424,28.4,46.0,90.0,12.75
125,kruisfontein,za,-83.62421997750722,28.875700761552736,64.54,91.0,12.0,4.92
128,grindavik,is,52.44959135463719,-26.02252026877332,36.28,74.0,90.0,18.34
131,tiksi,ru,70.6443354924914,124.89549059664273,14.45,83.0,64.0,4.03
132,east london,za,-79.73917778805371,58.633154941330275,75.56,99.0,24.0,23.71
133,arraial do cabo,br,-37.71700968486694,-32.84549931187175,77.9,84.0,48.0,20.02
134,sao joao da barra,br,-29.939239201740868,-28.30008814575143,79.7,100.0,36.0,23.82
135,whitehorse,ca,60.244204130400135,-131.93485304536895,24.8,62.0,75.0,11.41
136,atuona,pf,-14.973806200667156,-133.2900785944527,81.82,100.0,32.0,13.53
137,bredasdorp,za,-69.41805052616662,14.931789976810222,66.2,88.0,68.0,2.24
139,jerez,mx,22.7502321393591,-103.13395781041069,57.2,62.0,0.0,11.41
143,kloulklubed,pw,4.4056919738193585,131.34020448310247,86.9,74.0,75.0,8.05
144,yulara,au,-27.981439829353832,126.66891037208143,93.2,14.0,0.0,16.11
145,aklavik,ca,71.68691351722828,-135.94222390634536,12.2,72.0,90.0,11.41
147,touros,br,3.615260366428757,-30.294112260503198,78.26,97.0,92.0,8.39
148,leningradskiy,ru,80.79105179155857,175.4512528520649,25.75,92.0,0.0,6.93
149,tasiilaq,gl,70.09933660933714,-43.02492554320449,23.0,62.0,76.0,16.11
150,codrington,ag,22.9138162459393,-50.962734015231575,70.61,100.0,92.0,2.8
151,tshikapa,cd,-6.046321252693872,20.080079583141497,71.06,98.0,48.0,2.35
153,butaritari,ki,21.061059065350392,163.08400797142207,83.8,98.0,8.0,12.19
154,clyde river,ca,73.39823549819374,-67.21725151291592,6.8,84.0,90.0,13.87
156,aksarka,ru,66.01316880850277,67.80800447372405,-13.72,42.0,0.0,2.57
158,palembang,id,-2.3263677225018142,104.45166268506642,79.79,96.0,92.0,4.25
159,moron,mn,46.7609346639787,99.3937453846184,77.0,78.0,40.0,4.7
160,valdivia,cl,-39.2620864615512,-74.49390362475486,46.4,100.0,0.0,5.37
164,enumclaw,us,46.76116573456545,-121.61306050297206,44.83,91.0,40.0,10.29
165,newport,us,45.69253633110313,-127.9170929099658,39.02,100.0,92.0,12.75
166,thompson,ca,67.69445907703096,-97.98727678740204,-7.61,48.0,20.0,4.7
167,carnarvon,au,-28.83528784066676,90.29527106211447,54.5,96.0,76.0,3.02
169,tangwani,pk,28.52822217543695,68.93126772212682,73.4,69.0,40.0,4.7
171,savannah bight,hn,18.34227986468393,-85.463075502229,79.7,95.0,24.0,4.92
172,san cristobal,ec,-5.739057092090604,-89.15775463517147,57.2,71.0,75.0,4.7
173,beloha,mg,-29.37603667459758,42.428226034705176,73.4,87.0,12.0,11.41
175,lima duarte,br,-21.668684591747038,-43.979534137603224,65.08,90.0,80.0,2.24
177,avarua,ck,-43.11768004455884,-161.86615503116985,82.4,78.0,75.0,8.05
180,klaksvik,fo,72.34255607548312,-7.229348043701123,28.4,63.0,64.0,9.17
181,north bend,us,43.9586754862903,-124.47031350000663,47.16,93.0,90.0,6.93
182,husavik,is,68.73380362296936,-17.164331609167334,13.37,92.0,48.0,14.65
183,deputatskiy,ru,70.42613674419536,143.01513396745798,1.76,84.0,68.0,3.91
184,puerto maldonado,pe,-12.015270246505906,-69.07226658917068,74.17,93.0,32.0,1.9
189,port augusta,au,-31.516206293289564,137.1252224590391,69.8,64.0,0.0,17.22
193,san jeronimo,mx,9.737610855803567,-104.13490321169371,37.45,91.0,0.0,2.01
197,puerto ayora,ec,-14.90284734415556,-94.00970279356615,77.32,97.0,36.0,7.61
200,lucea,jm,17.918786546425835,-78.87401875464441,77.0,73.0,20.0,4.7
201,tuatapere,nz,-56.7860471493553,155.6142476139894,65.21,77.0,0.0,16.67
204,terrace bay,ca,48.86548352528962,-88.17032984634,25.12,100.0,24.0,18.68
205,imamoglu,tr,37.19705936511866,35.57858649679528,53.6,87.0,0.0,4.7
208,srbobran,rs,45.719742540133865,19.85256032710575,41.77,95.0,0.0,8.61
209,iquique,cl,-20.223769685606655,-73.38397078000787,68.0,72.0,0.0,8.05
213,constitucion,mx,23.979443203589,-113.2730820906711,71.6,12.0,40.0,17.22
214,vila velha,br,-27.726277004857415,-23.84179781588935,82.4,83.0,75.0,5.82
215,turukhansk,ru,64.64428421267374,88.58467941831941,3.07,83.0,64.0,14.09
216,adrar,dz,26.377006035611316,-0.16424992034296793,69.8,21.0,0.0,17.22
217,airai,pw,10.43191332974314,144.9319408558004,82.54,69.0,12.0,1.34
220,provideniya,ru,40.7249457555298,-178.92959003826837,32.0,97.0,75.0,8.95
221,hithadhoo,mv,-21.42722994159189,83.12437999552105,85.78,98.0,88.0,8.05
225,daru,pg,-10.504980389525258,142.45737682169135,70.39,97.0,12.0,2.35
228,san patricio,mx,11.457219204821627,-112.83977012245747,66.56,93.0,12.0,4.25
229,tuktoyaktuk,ca,79.10279205717845,-136.9390930915622,8.31,78.0,90.0,18.34
234,kailua,us,31.007227210560004,-153.54812515660706,79.25,74.0,1.0,5.82
237,khatanga,ru,80.4785570986287,105.26250166107093,-7.15,76.0,56.0,11.74
239,konitsa,gr,39.97543688851107,20.707684337359865,37.4,100.0,40.0,2.46
240,hambantota,lk,-2.7490387423409004,84.7825834715128,83.66,100.0,32.0,7.38
241,mahebourg,mu,-45.232551439135435,77.23074441768563,80.6,83.0,75.0,11.41
242,upernavik,gl,74.6285287524444,-52.58353740329214,19.99,80.0,68.0,9.84
244,luena,ao,-10.525319137004615,18.757924944774857,63.82,97.0,92.0,2.68
246,cabo san lucas,mx,8.57012173420388,-119.44938236486277,83.35,15.0,20.0,9.17
250,bluff,nz,-77.44427898502654,153.64823530675596,84.07,55.0,76.0,17.78
251,samana,do,22.644387247899374,-67.34969704368051,72.82,95.0,20.0,1.9
255,pampa,us,36.24337694818155,-100.54600126314674,36.1,64.0,1.0,5.82
257,rudnichnyy,ru,60.62860899923831,53.113783311393234,11.17,70.0,0.0,4.03
260,caravelas,br,-25.084586321967734,-24.31971702074091,80.69,100.0,80.0,11.41
261,ostrovnoy,ru,71.55845479064908,41.5647731907232,16.25,81.0,64.0,11.63
262,haines junction,ca,59.80101367365222,-141.20270860826275,18.86,70.0,76.0,6.6
263,victoria,sc,-9.436215285170732,58.973591852826075,84.2,79.0,75.0,4.7
264,katsuura,jp,20.69636666266041,152.6268252806912,66.2,63.0,20.0,3.36
266,oyama,jp,33.29593909407049,138.27846598598012,68.0,52.0,75.0,3.36
267,fez,ma,33.19221573592529,-4.154552733202962,55.54,100.0,0.0,3.36
272,khao wong,th,16.94854816199799,103.77919059527517,75.2,69.0,20.0,8.05
273,nome,us,60.544330330632704,-168.49688203170254,69.33,83.0,40.0,3.36
274,kaitangata,nz,-77.40929323755941,179.82044453533013,72.1,55.0,8.0,13.65
275,saint-joseph,re,-30.94764795811183,55.65605708110965,45.27,53.0,0.0,5.82
280,ordynskoye,ru,54.36039902478015,82.10686068024239,20.84,90.0,24.0,11.74
284,mayo,ca,66.34354076496143,-140.5262256387908,28.4,39.0,90.0,11.41
285,coahuayana,mx,18.000853253122813,-103.95418380490278,70.84,57.0,12.0,2.01
286,batsfjord,no,71.03264412499277,30.319070400323483,29.8,100.0,36.0,5.7
288,ferme-neuve,ca,46.78679455566507,-75.11374140232401,17.02,63.0,68.0,1.57
293,hit,iq,32.60656507098315,42.588981495441914,51.35,49.0,0.0,4.03
294,gangtok,in,27.328330260804165,88.87477076724633,36.05,64.0,0.0,0.56
296,serpa,pt,38.01088375005523,-7.506584679730281,50.0,87.0,0.0,3.36
298,puerto colombia,co,13.65882726597188,-77.36424634312145,77.0,83.0,40.0,18.34
299,padang,id,-5.2322203891951915,95.94815822915297,81.28,100.0,0.0,6.26
302,russell,nz,-29.037202558874455,179.89040970699108,69.8,64.0,40.0,3.36
303,huarmey,pe,-10.028251407794727,-78.18329125999445,63.55,84.0,8.0,2.91
305,pisco,pe,-20.304075990652706,-90.70544265424972,71.6,73.0,0.0,4.7
308,talnakh,ru,82.81191724438659,90.5180933649641,-8.77,80.0,48.0,14.99
309,makakilo city,us,7.654672379114672,-163.91599865757442,79.23,65.0,20.0,6.93
311,birobidzhan,ru,49.785801447544856,133.3946955750107,59.68,49.0,68.0,11.41
318,torres,br,-30.88529421560905,-47.60865786094354,69.17,100.0,92.0,5.37
319,waipawa,nz,-45.46843711027483,177.3464827743403,69.71,45.0,0.0,14.09
321,torbay,ca,38.66449016845519,-45.25443373740097,33.8,64.0,90.0,18.34
322,namibe,ao,-14.71258072744061,8.859966213068503,77.45,100.0,88.0,4.92
323,chokurdakh,ru,89.56482557207727,155.37764209464046,5.95,83.0,0.0,5.14
325,mataura,pf,-83.32671987443075,-163.79921096218408,71.65,55.0,8.0,21.59
326,chanute,us,37.64226288716222,-95.55760109831168,30.2,74.0,90.0,9.17
329,udachnyy,ru,67.87195048937846,112.47421609263267,5.45,56.0,64.0,7.72
332,esna,eg,24.705569069436834,32.738349482446694,44.2,76.0,80.0,10.18
337,marmaris,tr,36.90606168435302,28.570687404533004,59.56,72.0,75.0,6.93
339,santa cruz cabralia,br,-16.597477891941736,-37.85010341443876,78.8,78.0,40.0,6.93
341,novikovo,ru,45.78537954305358,144.1270822464495,45.64,98.0,80.0,3.36
342,lavrentiya,ru,70.38760305830178,-172.0361874362647,29.39,95.0,0.0,4.14
345,progreso,uy,-34.67184237033494,-56.300150247510956,69.8,88.0,75.0,11.41
346,geraldton,au,-34.49072376005772,87.01425513770744,15.8,92.0,75.0,5.82
349,aguimes,es,27.524933637029832,-14.907611152321493,60.8,82.0,20.0,4.7
350,bambous virieux,mu,-25.792880814302023,69.6368148428516,80.6,83.0,75.0,11.41
353,ternate,id,3.6354548673794937,127.94596883094039,84.2,62.0,40.0,8.05
358,masunga,bw,-20.175230432440287,27.622178618154322,57.74,71.0,0.0,12.08
362,swan hill,au,-34.08801485660896,143.62851591917405,70.34,60.0,0.0,13.76
363,kodiak,us,48.73943233342368,-144.35325866172928,21.2,92.0,1.0,4.7
364,sept-iles,ca,56.903766442856465,-66.92025897351739,26.6,73.0,90.0,9.17
365,iqaluit,ca,65.17746824985537,-75.55409262128377,8.6,84.0,90.0,10.29
370,roanne,fr,46.132121088524,4.1668431142743145,34.74,86.0,0.0,2.24
371,eidfjord,no,60.15017655494782,7.58439343679953,-11.16,65.0,12.0,2.24
372,darnah,ly,31.847248891837964,22.426258537476514,60.85,100.0,8.0,18.34
374,darhan,mn,45.66350250217897,108.12048967146308,23.09,42.0,68.0,8.16
375,mogadishu,so,-0.08159505251880717,50.421978914879986,82.0,100.0,44.0,8.05
378,ayan,ru,57.381142554261004,140.4073400639263,46.85,47.0,44.0,7.72
384,palana,ru,59.11287174784928,159.5476190409109,37.09,68.0,20.0,11.18
385,petropavlovsk-kamchatskiy,ru,46.38265453923293,164.04520510462942,32.0,76.0,40.0,4.47
386,salme,ee,58.18244739267391,21.774717406925333,65.17,43.0,0.0,3.58
392,kropotkin,ru,59.56844938689042,114.93005834996518,42.58,93.0,24.0,9.62
393,dongsheng,cn,39.506013015222834,110.57213298015296,75.07,92.0,8.0,6.71
395,bubaque,gw,9.75288211319672,-15.990340116625475,75.2,78.0,0.0,4.7
396,port hardy,ca,46.76347567651686,-135.34057276579955,39.2,80.0,75.0,13.87
397,sisimiut,gl,66.4601058723432,-58.150630275522104,12.56,65.0,8.0,2.35
398,micomeseng,gq,1.9874455400274655,10.638065162836398,70.39,98.0,100.0,2.68
402,vanimo,pg,-0.8589783488314282,139.32244743208264,78.94,100.0,80.0,9.17
406,katobu,id,-5.079177227663251,124.24372582845052,85.64,85.0,88.0,4.92
407,broome,au,-20.28824433421802,121.54521224090286,39.92,93.0,88.0,6.93
413,ulaanbaatar,mn,48.62008484883194,108.12959951362905,21.2,29.0,0.0,17.9
414,chililabombwe,zm,-11.826551834078884,28.212293494323177,63.73,89.0,68.0,7.38
416,praia,cv,7.678788904214471,-22.819003130324802,71.6,73.0,0.0,6.93
417,oda,jp,35.71520360134552,132.24229971559345,71.6,49.0,75.0,16.11
418,tura,ru,64.92379916298952,102.13876336588623,76.91,76.0,0.0,3.58
419,sioux lookout,ca,54.15693404062429,-90.44864254495494,17.89,85.0,75.0,10.29
420,aykhal,ru,66.03555314747157,110.05712904976156,0.77,59.0,32.0,10.51
421,norman wells,ca,66.33920811146879,-120.04309241368759,23.0,85.0,90.0,19.46
426,autun,fr,47.12755700424191,4.25782022505723,33.8,86.0,0.0,2.24
428,aljezur,pt,37.34603175024567,-9.3093601272449,57.02,99.0,92.0,12.75
429,moose factory,ca,50.447338466038474,-81.20070820706474,17.6,92.0,90.0,11.41
431,truckee,us,39.122563744449536,-120.55302328034253,56.5,37.0,1.0,11.41
434,chapais,ca,55.60898374424792,-76.22099051068444,5.0,84.0,90.0,2.24
440,bilibino,ru,66.05835576428166,165.01637153987485,36.05,71.0,8.0,5.59
443,kidal,ml,18.50049634043461,3.6269977434087934,68.5,37.0,64.0,2.91
448,cayenne,gf,10.742380984525894,-43.81029674106449,75.2,100.0,75.0,2.24
449,yakeshi,cn,49.396315777961235,121.50961051748709,30.43,42.0,0.0,19.46
451,dikson,ru,84.95781248159375,76.22246329913287,5.95,82.0,48.0,11.63
453,baltay,ru,52.5076970331379,46.466132398826005,30.52,93.0,36.0,8.28
454,clevelandia,br,-26.61401360016469,-52.55331837240976,62.6,100.0,92.0,3.91
456,belem de sao francisco,br,-8.776544689894266,-39.11946889132918,71.15,96.0,92.0,8.72
461,mar del plata,ar,-40.79986850561498,-56.60743033017488,54.5,72.0,0.0,6.71
464,el carmen,ec,-1.4254786671673259,-80.1829223479206,61.61,93.0,90.0,8.05
468,vetlanda,se,57.440740412779235,14.99007624886707,28.4,86.0,92.0,10.29
472,ouadda,cf,8.031837789990576,22.64137951545763,69.94,52.0,0.0,6.15
476,buraydah,sa,26.737987693323788,45.329694636972846,62.6,100.0,75.0,8.05
479,corralillo,cu,23.7334729820644,-80.65796843057899,72.86,86.0,44.0,8.84
482,cherskiy,ru,84.1854617529711,163.80623360125463,30.88,74.0,0.0,7.94
483,mount gambier,au,-48.55824856304979,131.21413273059875,64.54,74.0,92.0,7.49
486,margate,za,-35.112360185488726,35.562852417595025,66.2,34.0,0.0,13.87
490,oneonta,us,42.201653215602846,-75.29842357429617,23.9,64.0,20.0,2.68
492,road town,vg,25.315279020236375,-64.47195962958885,75.2,83.0,20.0,5.82
493,beaverlodge,ca,55.75037481669685,-119.59153427375465,14.0,40.0,20.0,3.36
502,umm lajj,sa,25.672185050640735,36.46146607985489,62.65,100.0,0.0,2.91
505,gucheng,cn,31.96963072015241,111.24826415403993,77.81,68.0,0.0,3.91
509,shannon,ie,52.69997369780472,-8.944325257715604,37.4,86.0,90.0,19.46
511,dingle,ie,51.94267258857951,-12.469046234574762,79.34,100.0,32.0,4.36
512,sibu,my,5.062844397057901,110.13756362370958,86.0,70.0,75.0,2.24
513,hervey bay,au,-23.199785074236644,157.3780021813239,77.72,93.0,80.0,11.97
517,mysen,no,59.523294686102304,11.358390874676104,24.8,58.0,0.0,3.36
519,shieli,kz,43.448823872696636,65.91847012326011,37.18,72.0,0.0,13.98
524,jilemnice,cz,50.64666445427039,15.535979098391863,39.2,60.0,90.0,16.11
526,taoudenni,ml,20.541215262852305,-6.916382390040809,64.31,41.0,8.0,3.69
527,plettenberg bay,za,-42.76154970068791,24.231462282344808,64.18,95.0,0.0,2.68
529,narsaq,gl,82.26356026750707,-59.95608921803914,41.0,30.0,0.0,27.51
531,kupang,id,-13.309012386915953,124.84628211130428,86.09,90.0,12.0,3.36
532,poddorye,ru,57.48886122980238,31.412234872687606,39.2,94.0,92.0,21.25
533,itupiranga,br,-5.7488181305442225,-50.672168898372945,77.0,94.0,20.0,6.38
536,lamu,ke,-2.8847373954186537,42.17360742714098,79.75,91.0,64.0,2.35
544,luderitz,na,-28.852468372981328,8.38892238757299,59.0,93.0,44.0,6.93
554,kez,ru,57.999243318550924,54.05663497109771,20.35,86.0,68.0,2.57
555,buchanan,lr,0.960100840283161,-13.047173668930128,77.0,94.0,75.0,5.82
558,ust-ishim,ru,57.64765104209107,70.95469016310278,23.23,89.0,68.0,6.49
559,urozhaynoye,ru,45.218007767534004,44.9825888408449,40.24,84.0,8.0,14.32
562,shelabolikha,ru,53.575987660262314,82.70808893917433,15.8,85.0,0.0,13.42
567,te anau,nz,-38.94819810049227,163.31139042496488,61.97,66.0,44.0,15.43
569,dicabisagan,ph,16.608826188910015,125.01258675518875,73.27,100.0,88.0,6.38
572,arlit,ne,18.710853593290082,9.574530128885044,63.73,35.0,0.0,2.13
574,nukus,uz,42.5033593929723,59.75414062811248,30.2,58.0,0.0,4.7
575,viedma,ar,-40.53733268118084,-62.75181927573843,57.25,86.0,0.0,11.07
578,marawi,sd,21.046631005722674,26.69260784716664,82.85,63.0,12.0,3.02
580,marzuq,ly,25.90362756406647,14.149951462218866,48.79,52.0,0.0,2.57
582,tilichiki,ru,59.33184074449525,170.8025385208673,33.4,88.0,68.0,15.99
583,hyeres,fr,43.21713048704015,6.331598739006552,48.92,71.0,0.0,8.05
584,carutapera,br,2.0475999350261844,-44.7330918709836,74.12,100.0,92.0,1.68
588,portland,au,-45.08969823879988,137.59477791667126,45.95,93.0,90.0,3.47
595,sandnessjoen,no,65.74507210109601,12.620957829831298,30.2,100.0,40.0,5.82
599,beringovskiy,ru,52.19088723479396,178.7290052141102,32.27,95.0,0.0,9.4
601,ribeira grande,pt,28.71892247317686,-41.453486988437845,62.47,98.0,92.0,16.55
602,tabory,ru,59.14365088256977,64.86295469727085,35.02,97.0,92.0,24.83
603,malinovoye ozero,ru,50.97941575037174,78.70918606224285,16.93,91.0,44.0,5.7
618,narasannapeta,in,15.306417483421242,86.72659039351754,78.44,76.0,0.0,4.25
625,harper,lr,-0.5452858256345934,-11.854420238776925,72.23,64.0,1.0,11.07
626,clemencia,co,11.654053507301938,-76.42960221849549,78.8,83.0,20.0,9.17
629,khorixas,na,-19.218844450442987,14.708897182384135,61.97,92.0,44.0,2.91
634,lasa,cn,31.547993445556514,91.3832699137252,53.04,81.0,0.0,4.7
638,isangel,vu,-21.6176757246794,173.81911248308694,81.73,98.0,76.0,16.78
639,calvia,es,38.51747024312988,2.5069060258448133,41.0,93.0,0.0,1.12
640,nizhniy tsasuchey,ru,49.45227764606781,114.73650891979639,25.75,32.0,0.0,21.14
641,hinatuan,ph,8.486623532144222,126.51125612202668,81.86,100.0,12.0,7.83
647,puerto leguizamo,co,-0.510040462180811,-74.32902559254218,75.11,84.0,8.0,3.58
648,vicksburg,us,32.38213506806561,-91.35419960753849,67.06,64.0,24.0,5.82
654,college,us,69.65715706049033,-148.51546963400997,32.58,40.0,75.0,8.05
657,sur,om,17.384087546229324,61.29037755195694,79.97,83.0,0.0,2.13
658,lorengau,pg,4.356281764219602,148.49472837085352,83.35,99.0,32.0,8.84
671,zabol,ir,31.64472012388859,60.36421144758938,53.6,54.0,0.0,24.16
672,msanga,tz,-5.6024831843144085,35.91069198849587,61.39,92.0,44.0,3.13
673,sorland,no,68.67060827028504,7.740945895490199,35.24,100.0,68.0,5.59
674,lebu,cl,-29.885801464438998,-94.41864805769275,46.49,83.0,20.0,2.91
677,lagoa,pt,39.46699425835024,-28.782417692321133,57.2,93.0,75.0,5.82
678,meghri,am,38.91515631786555,46.231703390672806,25.7,81.0,0.0,0.34
680,kununurra,au,-18.01708383203892,127.71610873542926,96.8,39.0,0.0,4.7
681,saint-pierre,re,-27.13610649794378,53.31573245380548,40.01,80.0,0.0,9.17
689,muros,es,45.98506389648975,-13.557908479725626,48.2,100.0,75.0,10.29
699,tarauaca,br,-9.421852328439357,-70.84353335246335,72.95,96.0,24.0,2.01
701,katangli,ru,53.020729837978934,146.99968492269278,32.14,98.0,0.0,10.07
705,benghazi,ly,32.26046804870444,18.465466085671835,55.4,76.0,20.0,17.22
707,vao,nc,-26.821606839743367,174.1694933118876,32.54,95.0,92.0,13.65
708,khandyga,ru,62.87609970688462,134.92649759327116,30.02,57.0,80.0,3.58
709,nuuk,gl,63.094828937519395,-51.23179974643298,30.2,63.0,8.0,2.24
711,yellowknife,ca,82.1221276227975,-110.30397972496483,8.6,50.0,20.0,6.93
712,palmer,us,62.35647129909134,-148.01272220434987,68.0,49.0,20.0,17.22
723,oistins,bb,11.87053769769274,-58.49933828152298,77.0,78.0,20.0,11.41
726,weihai,cn,38.23062954796103,122.66100462735147,48.65,77.0,0.0,15.66
729,salem,us,37.60840626225887,-80.20342431276022,47.44,76.0,90.0,17.22
730,nantucket,us,39.94861655822942,-68.30683119528936,43.52,65.0,1.0,9.17
732,vanavara,ru,62.78104126659781,104.56818014990364,12.74,53.0,56.0,9.28
735,puerto carreno,co,5.737987670427017,-65.87267161816109,80.6,83.0,75.0,4.7
737,serenje,zm,-13.032248707908437,31.155478575894534,61.52,92.0,32.0,10.18
740,cockburn town,bs,24.747238711418802,-73.38594238659414,75.2,100.0,92.0,16.11
741,kosjeric,rs,44.05455967316345,20.06206991552068,39.52,99.0,0.0,3.36
